OrderStatusID,OrderID,StatusCode,StatusDate,is_current,is_open
7877,2387,AS,2024-06-16,0,True
7878,2387,D,2024-06-26,1,False
7879,2388,P,2024-06-06,0,True
7880,2388,AS,2024-06-10,0,True
7881,2388,D,2024-06-19,1,False
7882,2389,P,2024-06-24,0,True
7883,2389,AS,2024-06-28,1,True
7885,2390,P,2024-06-26,0,True
7886,2390,AS,2024-06-30,0,True
7887,2390,D,2024-07-01,1,False
7888,2391,P,2024-06-29,0,True
7889,2391,AS,2024-07-05,1,True
7891,2392,P,2024-07-02,1,True
7894,2393,P,2024-06-09,0,True
7895,2393,BA,2024-06-14,0,True
7896,2393,AS,2024-06-15,0,True
7897,2393,D,2024-06-19,1,False
7898,2394,P,2024-06-23,0,True
7899,2394,AS,2024-06-27,0,True
7900,2394,D,2024-07-03,1,False
7901,2395,P,2024-06-11,0,True
7902,2395,AS,2024-06-15,0,True
7903,2395,D,2024-06-24,1,False
7904,2396,P,2024-06-05,0,True
7905,2396,BB,2024-06-08,0,True
7906,2396,AS,2024-06-25,0,True
7907,2396,D,2024-07-04,1,False
7908,2397,P,2024-06-21,0,True
7909,2397,BB,2024-06-24,1,True
7913,2398,P,2024-06-23,0,True
7914,2398,AS,2024-06-26,0,True
7915,2398,D,2024-07-02,1,False
7916,2399,P,2024-06-08,0,True
7917,2399,AS,2024-06-14,0,True
7918,2399,D,2024-06-23,1,False
7919,2400,P,2024-06-23,0,True
7920,2400,BB,2024-06-26,1,True
7923,2401,P,2024-06-20,0,True
7924,2401,AS,2024-06-25,1,True
7926,2402,P,2024-06-20,0,True
7927,2402,BZ,2024-06-22,1,True
7931,2403,P,2024-06-07,0,True
7932,2403,AS,2024-06-12,0,True
7933,2403,D,2024-07-01,1,False
7934,2404,P,2024-06-18,0,True
7935,2404,AS,2024-06-22,0,True
7936,2404,D,2024-07-04,1,False
7937,2405,P,2024-06-16,0,True
7938,2405,BA,2024-06-19,0,True
7939,2405,AS,2024-06-23,0,True
7940,2405,D,2024-06-30,1,False
7941,2406,P,2024-06-09,0,True
7942,2406,AS,2024-06-14,0,True
7943,2406,D,2024-06-27,1,False
7944,2407,P,2024-06-19,0,True
7945,2407,AS,2024-06-23,1,True
7947,2408,P,2024-07-02,0,True
7948,2408,AS,2024-07-05,1,True
7950,2409,P,2024-06-11,0,True
7951,2409,BV,2024-06-17,0,True
7952,2409,D,2024-06-29,1,False
7953,2410,P,2024-06-18,0,True
7954,2410,BA,2024-06-21,0,True
7955,2410,AS,2024-06-24,0,True
7956,2410,D,2024-06-28,1,False
7957,2411,P,2024-06-29,0,True
7958,2411,BA,2024-07-03,0,True
7959,2411,AS,2024-07-05,1,True
7961,2412,P,2024-06-27,0,True
7962,2412,BA,2024-06-29,0,True
7963,2412,AS,2024-07-02,1,True
7965,2413,P,2024-06-06,0,True
7966,2413,AS,2024-06-09,0,True
7967,2413,D,2024-06-21,1,False
7968,2414,P,2024-06-17,0,True
7969,2414,AS,2024-06-21,0,True
7970,2414,D,2024-07-04,1,False
7971,2415,P,2024-06-13,0,True
7972,2415,BA,2024-06-17,0,True
7973,2415,D,2024-06-20,1,False
7974,2416,P,2024-06-19,0,True
7975,2416,AS,2024-06-21,0,True
7976,2416,D,2024-06-28,1,False
7977,2417,P,2024-07-03,1,True
7980,2418,P,2024-06-27,0,True
7981,2418,BV,2024-06-30,0,True
7982,2418,D,2024-07-05,1,False
7983,2419,P,2024-06-22,0,True
7984,2419,AS,2024-06-24,0,True
7985,2419,D,2024-06-30,1,False
7986,2420,P,2024-06-05,0,True
7987,2420,AS,2024-06-10,0,True
7988,2420,D,2024-06-12,1,False
7989,2421,P,2024-06-29,0,True
7990,2421,AS,2024-07-03,1,True
7992,2422,P,2024-07-01,0,True
7993,2422,BA,2024-07-03,0,True
7994,2422,AS,2024-07-05,1,True
7996,2423,P,2024-06-28,0,True
7997,2423,AS,2024-07-01,1,True
7999,2424,P,2024-06-25,0,True
8000,2424,AS,2024-06-29,1,True
8002,2425,P,2024-06-15,0,True
8003,2425,BA,2024-06-20,0,True
8004,2425,D,2024-06-23,1,False
8005,2426,P,2024-06-23,0,True
8006,2426,AS,2024-06-28,0,True
8007,2426,D,2024-06-30,1,False
8008,2427,P,2024-06-26,0,True
8009,2427,AS,2024-06-30,1,True
8011,2428,P,2024-06-16,0,True
8012,2428,AS,2024-06-18,0,True
8013,2428,D,2024-06-23,1,False
8014,2429,P,2024-06-13,0,True
8015,2429,AS,2024-06-17,0,True
8016,2429,D,2024-06-18,1,False
8017,2430,P,2024-06-14,0,True
8018,2430,BA,2024-06-19,0,True
8019,2430,AS,2024-06-23,0,True
8020,2430,D,2024-07-04,1,False
8021,2431,P,2024-06-07,0,True
8022,2431,AS,2024-06-11,0,True
8023,2431,D,2024-06-17,1,False
8024,2432,P,2024-06-13,0,True
8025,2432,AS,2024-06-16,0,True
8026,2432,D,2024-06-23,1,False
8027,2433,P,2024-06-28,0,True
8028,2433,BV,2024-07-01,1,True
8031,2434,P,2024-06-12,0,True
8032,2434,AS,2024-06-14,0,True
8033,2434,D,2024-06-17,1,False
8034,2435,P,2024-06-18,0,True
8035,2435,BB,2024-06-20,0,True
8036,2435,AS,2024-07-04,1,True
8038,2436,P,2024-06-08,0,True
8039,2436,BB,2024-06-11,0,True
8040,2436,BA,2024-06-28,0,True
8041,2436,AS,2024-07-01,1,True
8043,2437,P,2024-06-11,0,True
8044,2437,BA,2024-06-12,0,True
8045,2437,AS,2024-06-16,0,True
8046,2437,D,2024-06-25,1,False
8047,2438,P,2024-06-13,0,True
8048,2438,BA,2024-06-17,0,True
8049,2438,AS,2024-06-18,0,True
8050,2438,D,2024-07-03,1,False
8051,2439,P,2024-06-10,0,True
8052,2439,BA,2024-06-13,0,True
8053,2439,AS,2024-06-18,0,True
8054,2439,D,2024-06-20,1,False
8055,2440,P,2024-06-15,0,True
8056,2440,BB,2024-06-16,0,True
8057,2440,BR,2024-06-29,1,False
8058,2441,P,2024-06-06,0,True
8059,2441,AS,2024-06-10,0,True
8060,2441,BR,2024-06-23,1,False
8061,2442,P,2024-06-23,0,True
8062,2442,AS,2024-06-28,0,True
8063,2442,D,2024-07-05,1,False
8064,2443,P,2024-06-17,0,True
8065,2443,BV,2024-06-20,0,True
8066,2443,D,2024-06-23,1,False
8067,2444,P,2024-06-19,0,True
8068,2444,BA,2024-06-23,0,True
8069,2444,AS,2024-06-26,1,True
8071,2445,P,2024-06-07,0,True
8072,2445,AS,2024-06-08,0,True
8073,2445,D,2024-06-14,1,False
8074,2446,P,2024-06-26,0,True
8075,2446,AS,2024-06-28,1,True
8077,2447,P,2024-06-23,0,True
8078,2447,AS,2024-06-28,0,True
8079,2447,D,2024-07-04,1,False
8080,2448,P,2024-06-13,0,True
8081,2448,BZ,2024-06-17,1,True
8083,2449,P,2024-06-28,0,True
8084,2449,BB,2024-07-04,1,True
8088,2450,P,2024-06-16,0,True
8089,2450,BR,2024-06-20,1,False
8090,2451,P,2024-06-09,0,True
8091,2451,AS,2024-06-14,0,True
8092,2451,D,2024-06-21,1,False
8093,2452,P,2024-06-10,0,True
8094,2452,AS,2024-06-13,0,True
8095,2452,D,2024-06-17,1,False
8096,2453,P,2024-06-23,0,True
8097,2453,BD,2024-06-26,1,True
8100,2454,P,2024-07-02,0,True
8101,2454,BA,2024-07-04,1,True
8104,2455,P,2024-06-25,0,True
8105,2455,AS,2024-07-02,1,True
8107,2456,P,2024-06-22,0,True
8108,2456,BB,2024-06-26,1,True
8111,2457,P,2024-06-07,0,True
8112,2457,AS,2024-06-10,0,True
8113,2457,D,2024-06-20,1,False
8114,2458,P,2024-06-10,0,True
8115,2458,AS,2024-06-15,0,True
8116,2458,D,2024-06-25,1,False
8117,2459,P,2024-06-26,0,True
8118,2459,BR,2024-07-02,1,False
8119,2460,P,2024-06-24,0,True
8120,2460,BR,2024-06-26,1,False
8121,2461,P,2024-06-23,0,True
8122,2461,BA,2024-06-25,0,True
8123,2461,AS,2024-06-28,1,True
8125,2462,P,2024-06-28,0,True
8126,2462,BB,2024-06-30,0,True
8127,2462,AS,2024-07-03,1,True
8129,2463,P,2024-06-08,0,True
8130,2463,AS,2024-06-11,0,True
8131,2463,D,2024-06-22,1,False
8132,2464,P,2024-06-30,0,True
8133,2464,AS,2024-07-03,1,True
8135,2465,P,2024-06-28,0,True
8136,2465,AS,2024-07-03,1,True
8138,2466,P,2024-07-01,0,True
8139,2466,BA,2024-07-03,1,True
8142,2467,P,2024-06-06,0,True
8143,2467,BA,2024-06-08,0,True
8144,2467,D,2024-06-10,1,False
8145,2468,P,2024-06-23,0,True
8146,2468,AS,2024-06-27,1,True
8148,2469,P,2024-06-19,0,True
8149,2469,AS,2024-06-26,1,True
8151,2470,P,2024-07-03,1,True
8154,2471,P,2024-06-15,0,True
8155,2471,BB,2024-06-17,1,True
8158,2472,P,2024-06-10,0,True
8159,2472,BD,2024-06-13,0,True
8160,2472,BV,2024-06-16,0,True
8161,2472,AS,2024-07-02,1,True
8163,2473,P,2024-06-06,0,True
8164,2473,BB,2024-06-09,0,True
8165,2473,BA,2024-06-29,0,True
8166,2473,AS,2024-07-01,1,True
8168,2474,P,2024-06-21,0,True
8169,2474,AS,2024-06-25,0,True
8170,2474,D,2024-07-04,1,False
8171,2475,P,2024-06-21,0,True
8172,2475,AS,2024-06-24,1,True
8174,2476,P,2024-06-17,0,True
8175,2476,AS,2024-06-18,1,True
8177,2477,P,2024-06-27,0,True
8178,2477,AS,2024-07-01,1,True
8180,2478,P,2024-06-09,0,True
8181,2478,AS,2024-06-12,0,True
8182,2478,BR,2024-06-20,1,False
8183,2479,P,2024-06-16,0,True
8184,2479,BB,2024-06-18,0,True
8185,2479,AS,2024-07-05,1,True
8187,2480,P,2024-06-20,0,True
8188,2480,AS,2024-06-22,0,True
8189,2480,D,2024-07-05,1,False
8190,2481,P,2024-06-07,0,True
8191,2481,AS,2024-06-10,0,True
8192,2481,D,2024-06-23,1,False
8193,2482,P,2024-06-10,0,True
8194,2482,BA,2024-06-13,0,True
8195,2482,D,2024-06-17,1,False
8196,2483,P,2024-06-13,0,True
8197,2483,AS,2024-06-15,0,True
8198,2483,D,2024-06-18,1,False
8199,2484,P,2024-06-18,0,True
8200,2484,AS,2024-06-21,0,True
8201,2484,D,2024-06-25,1,False
8202,2485,P,2024-06-26,0,True
8203,2485,BB,2024-06-30,1,True
8206,2486,P,2024-07-01,0,True
8207,2486,BR,2024-07-05,1,False
8208,2487,P,2024-06-18,0,True
8209,2487,AS,2024-06-23,0,True
8210,2487,D,2024-06-26,1,False
8211,2488,P,2024-07-03,0,True
8212,2488,BA,2024-07-04,1,True
8215,2489,P,2024-07-03,1,True
8219,2490,P,2024-07-03,1,True
8222,2491,P,2024-06-13,0,True
8223,2491,AS,2024-06-14,0,True
8224,2491,D,2024-06-18,1,False
8225,2492,P,2024-06-25,0,True
8226,2492,BR,2024-06-28,1,False
8227,2493,P,2024-06-10,0,True
8228,2493,BB,2024-06-15,0,True
8229,2493,BZ,2024-06-23,0,True
8230,2493,BV,2024-06-28,1,True
8233,2494,P,2024-06-21,0,True
8234,2494,BD,2024-06-25,0,True
8235,2494,BZ,2024-07-03,1,True
8238,2495,P,2024-07-03,1,True
8242,2496,P,2024-07-01,0,True
8243,2496,AS,2024-07-02,1,True
8245,2497,P,2024-06-28,0,True
8246,2497,BR,2024-07-01,1,False
8247,2498,P,2024-06-11,0,True
8248,2498,AS,2024-06-18,0,True
8249,2498,D,2024-06-20,1,False
8250,2499,P,2024-06-11,0,True
8251,2499,AS,2024-06-14,0,True
8252,2499,D,2024-06-18,1,False
8253,2500,P,2024-06-21,0,True
8254,2500,AS,2024-06-27,1,True
8256,2501,P,2024-06-05,0,True
8257,2501,BA,2024-06-10,0,True
8258,2501,AS,2024-06-11,0,True
8259,2501,D,2024-06-15,1,False
8260,2502,P,2024-06-11,0,True
8261,2502,AS,2024-06-14,0,True
8262,2502,D,2024-06-26,1,False
8263,2503,P,2024-06-07,0,True
8264,2503,AS,2024-06-11,0,True
8265,2503,D,2024-06-23,1,False
8266,2504,P,2024-06-20,0,True
8267,2504,BA,2024-06-23,0,True
8268,2504,AS,2024-06-25,0,True
8269,2504,D,2024-07-03,1,False
8270,2505,P,2024-06-15,0,True
8271,2505,BA,2024-06-18,0,True
8272,2505,AS,2024-06-20,0,True
8273,2505,D,2024-07-05,1,False
8274,2506,P,2024-06-27,0,True
8275,2506,BR,2024-07-02,1,False
8276,2507,P,2024-06-19,0,True
8277,2507,BA,2024-06-23,0,True
8278,2507,AS,2024-06-24,0,True
8279,2507,D,2024-07-02,1,False
8280,2508,P,2024-06-22,0,True
8281,2508,BR,2024-06-23,1,False
8282,2509,P,2024-06-22,0,True
8283,2509,BA,2024-06-26,0,True
8284,2509,AS,2024-06-29,1,True
8286,2510,P,2024-06-16,0,True
8287,2510,AS,2024-06-19,0,True
8288,2510,D,2024-06-26,1,False
8289,2511,P,2024-06-07,0,True
8290,2511,BB,2024-06-10,0,True
8291,2511,BR,2024-07-05,1,False
8292,2512,P,2024-06-24,0,True
8293,2512,AS,2024-06-25,1,True
8295,2513,P,2024-06-20,0,True
8296,2513,AS,2024-06-23,0,True
8297,2513,D,2024-07-03,1,False
8298,2514,P,2024-07-01,0,True
8299,2514,AS,2024-07-03,1,True
8301,2515,P,2024-06-30,1,True
8304,2516,P,2024-06-27,0,True
8305,2516,BD,2024-06-30,0,True
8306,2516,BZ,2024-07-03,1,True
8308,2517,P,2024-06-23,0,True
8309,2517,AS,2024-06-28,0,True
8310,2517,D,2024-07-02,1,False
8311,2518,P,2024-06-15,0,True
8312,2518,BD,2024-06-20,0,True
8313,2518,BZ,2024-06-26,1,True
8316,2519,P,2024-06-10,0,True
8317,2519,BA,2024-06-14,0,True
8318,2519,AS,2024-06-19,0,True
8319,2519,D,2024-06-29,1,False
8320,2520,P,2024-06-26,0,True
8321,2520,BD,2024-06-30,0,True
8322,2520,BZ,2024-07-05,1,True
8324,2521,P,2024-06-18,0,True
8325,2521,BZ,2024-06-21,1,True
8329,2522,P,2024-06-29,0,True
8330,2522,AS,2024-07-03,1,True
8332,2523,P,2024-06-12,0,True
8333,2523,BA,2024-06-16,0,True
8334,2523,AS,2024-06-18,0,True
8335,2523,D,2024-06-30,1,False
8336,2524,P,2024-06-10,0,True
8337,2524,BB,2024-06-14,0,True
8338,2524,BA,2024-06-28,0,True
8339,2524,AS,2024-06-30,1,True
8341,2525,P,2024-07-04,1,True
8343,2526,P,2024-06-05,0,True
8344,2526,AS,2024-06-09,0,True
8345,2526,D,2024-06-12,1,False
8346,2527,P,2024-06-07,0,True
8347,2527,BR,2024-06-09,1,False
8348,2528,P,2024-06-06,0,True
8349,2528,BA,2024-06-11,0,True
8350,2528,AS,2024-06-14,0,True
8351,2528,D,2024-06-20,1,False
8352,2529,P,2024-06-17,0,True
8353,2529,AS,2024-06-18,0,True
8354,2529,D,2024-06-27,1,False
8355,2530,P,2024-06-16,0,True
8356,2530,AS,2024-06-19,0,True
8357,2530,BR,2024-06-27,1,False
8358,2531,P,2024-06-27,0,True
8359,2531,AS,2024-07-03,1,True
8361,2532,P,2024-06-16,0,True
8362,2532,BR,2024-06-18,1,False
8363,2533,P,2024-06-07,0,True
8364,2533,BA,2024-06-12,0,True
8365,2533,AS,2024-06-15,0,True
8366,2533,D,2024-06-26,1,False
8367,2534,P,2024-06-16,0,True
8368,2534,BA,2024-06-18,0,True
8369,2534,AS,2024-06-21,0,True
8370,2534,D,2024-07-01,1,False
8371,2535,P,2024-06-13,0,True
8372,2535,AS,2024-06-16,0,True
8373,2535,D,2024-06-21,1,False
8374,2536,P,2024-06-25,0,True
8375,2536,BV,2024-06-29,0,True
8376,2536,AS,2024-07-04,1,True
8378,2537,P,2024-06-09,0,True
8379,2537,AS,2024-06-11,0,True
8380,2537,D,2024-06-16,1,False
8381,2538,P,2024-07-03,0,True
8382,2538,AS,2024-07-05,1,True
8384,2539,P,2024-07-03,0,True
8385,2539,BD,2024-07-04,1,True
8388,2540,P,2024-06-26,0,True
8389,2540,AS,2024-07-01,1,True
8391,2541,P,2024-06-07,0,True
8392,2541,BA,2024-06-12,0,True
8393,2541,AS,2024-06-14,0,True
8394,2541,D,2024-06-29,1,False
8395,2542,P,2024-06-25,0,True
8396,2542,AS,2024-06-29,1,True
8398,2543,P,2024-07-01,0,True
8399,2543,AS,2024-07-03,1,True
8401,2544,P,2024-06-29,0,True
8402,2544,AS,2024-07-03,1,True
8404,2545,P,2024-06-17,0,True
8405,2545,AS,2024-06-19,0,True
8406,2545,D,2024-06-22,1,False
8407,2546,P,2024-06-05,0,True
8408,2546,BZ,2024-06-08,0,True
8409,2546,BV,2024-06-25,1,True
8411,2547,P,2024-06-21,0,True
8412,2547,AS,2024-06-22,0,True
8413,2547,D,2024-07-04,1,False
8414,2548,P,2024-06-11,0,True
8415,2548,AS,2024-06-14,0,True
8416,2548,D,2024-06-30,1,False
8417,2549,P,2024-06-12,0,True
8418,2549,AS,2024-06-15,0,True
8419,2549,D,2024-06-28,1,False
8420,2550,P,2024-07-04,0,True
8421,2550,BA,2024-07-05,1,True
8424,2551,P,2024-06-18,0,True
8425,2551,AS,2024-06-19,0,True
8426,2551,D,2024-07-01,1,False
8427,2552,P,2024-06-08,0,True
8428,2552,AS,2024-06-10,0,True
8429,2552,D,2024-06-19,1,False
8430,2553,P,2024-06-14,0,True
8431,2553,BV,2024-06-16,0,True
8432,2553,D,2024-06-23,1,False
8433,2554,P,2024-06-24,0,True
8434,2554,BB,2024-06-27,1,True
8437,2555,P,2024-06-26,0,True
8438,2555,BZ,2024-06-29,1,True
8441,2556,P,2024-06-24,0,True
8442,2556,AS,2024-06-28,1,True
8444,2557,P,2024-07-04,1,True
8447,2558,P,2024-07-03,0,True
8448,2558,BB,2024-07-05,1,True
8451,2559,P,2024-06-06,0,True
8452,2559,BA,2024-06-10,0,True
8453,2559,AS,2024-06-13,0,True
8454,2559,BR,2024-06-28,1,False
8455,2560,P,2024-06-09,0,True
8456,2560,AS,2024-06-11,0,True
8457,2560,D,2024-06-23,1,False
8458,2561,P,2024-06-25,0,True
8459,2561,AS,2024-06-28,1,True
8461,2562,P,2024-06-15,0,True
8462,2562,AS,2024-06-21,0,True
8463,2562,BR,2024-06-27,1,False
8464,2563,P,2024-06-29,0,True
8465,2563,AS,2024-07-02,0,True
8466,2563,D,2024-07-05,1,False
8467,2564,P,2024-07-04,1,True
8471,2565,P,2024-06-26,0,True
8472,2565,AS,2024-06-30,1,True
8474,2566,P,2024-06-12,0,True
8475,2566,BA,2024-06-14,0,True
8476,2566,BR,2024-06-16,1,False
8477,2567,P,2024-06-20,0,True
8478,2567,AS,2024-06-24,0,True
8479,2567,D,2024-06-30,1,False
8480,2568,P,2024-07-04,1,True
8483,2569,P,2024-06-24,0,True
8484,2569,AS,2024-06-28,0,True
8485,2569,D,2024-07-03,1,False
8486,2570,P,2024-07-04,1,True
8490,2571,P,2024-06-30,0,True
8491,2571,BA,2024-07-02,0,True
8492,2571,AS,2024-07-04,1,True
8494,2572,P,2024-07-03,0,True
8495,2572,AS,2024-07-05,1,True
8497,2573,P,2024-06-17,0,True
8498,2573,BR,2024-06-22,1,False
8499,2574,P,2024-06-25,0,True
8500,2574,AS,2024-06-30,1,True
8502,2575,P,2024-06-27,0,True
8503,2575,AS,2024-07-01,1,True
8505,2576,P,2024-07-04,1,True
8507,2577,P,2024-06-20,0,True
8508,2577,BA,2024-06-24,0,True
8509,2577,AS,2024-06-27,1,True
8511,2578,P,2024-06-19,0,True
8512,2578,AS,2024-06-24,0,True
8513,2578,D,2024-07-02,1,False
8514,2579,P,2024-06-29,0,True
8515,2579,AS,2024-07-04,1,True
8517,2580,P,2024-06-21,0,True
8518,2580,BB,2024-06-23,1,True
8521,2581,P,2024-06-26,0,True
8522,2581,BB,2024-07-02,1,True
8525,2582,P,2024-06-23,0,True
8526,2582,BA,2024-06-25,0,True
8527,2582,AS,2024-06-29,1,True
8529,2583,P,2024-06-08,0,True
8530,2583,BD,2024-06-12,0,True
8531,2583,BR,2024-06-25,1,False
8532,2584,P,2024-06-20,0,True
8533,2584,AS,2024-06-23,1,True
8535,2585,P,2024-06-19,0,True
8536,2585,BA,2024-06-21,0,True
8537,2585,AS,2024-06-23,0,True
8538,2585,D,2024-07-02,1,False
8539,2586,P,2024-06-22,0,True
8540,2586,BB,2024-06-27,1,True
8544,2587,P,2024-06-19,0,True
8545,2587,AS,2024-06-21,0,True
8546,2587,D,2024-06-28,1,False
8547,2588,P,2024-06-13,0,True
8548,2588,AS,2024-06-16,0,True
8549,2588,D,2024-06-21,1,False
8550,2589,P,2024-06-15,0,True
8551,2589,AS,2024-06-19,0,True
8552,2589,D,2024-07-04,1,False
8553,2590,P,2024-06-18,0,True
8554,2590,BZ,2024-06-22,0,True
8555,2590,BV,2024-07-05,1,True
8558,2591,P,2024-06-12,0,True
8559,2591,AS,2024-06-14,0,True
8560,2591,D,2024-06-23,1,False
8561,2592,P,2024-06-27,0,True
8562,2592,AS,2024-06-30,0,True
8563,2592,D,2024-07-04,1,False
8564,2593,P,2024-07-02,1,True
8567,2594,P,2024-06-22,0,True
8568,2594,AS,2024-06-27,1,True
8570,2595,P,2024-07-02,0,True
8571,2595,AS,2024-07-05,1,True
8573,2596,P,2024-06-07,0,True
8574,2596,AS,2024-06-08,0,True
8575,2596,D,2024-06-14,1,False
8576,2597,P,2024-06-18,0,True
8577,2597,BV,2024-06-23,0,True
8578,2597,D,2024-06-27,1,False
8579,2598,P,2024-06-16,0,True
8580,2598,AS,2024-06-20,0,True
8581,2598,D,2024-06-30,1,False
8582,2599,P,2024-06-30,0,True
8583,2599,BA,2024-07-01,0,True
8584,2599,D,2024-07-03,1,False
8585,2600,P,2024-06-24,0,True
8586,2600,AS,2024-06-26,0,True
8587,2600,BR,2024-06-29,1,False
8588,2601,P,2024-06-28,0,True
8589,2601,AS,2024-07-02,1,True
8591,2602,P,2024-07-02,0,True
8592,2602,AS,2024-07-05,1,True
8594,2603,P,2024-06-18,0,True
8595,2603,BA,2024-06-21,0,True
8596,2603,AS,2024-06-22,0,True
8597,2603,D,2024-07-01,1,False
8598,2604,P,2024-06-29,0,True
8599,2604,AS,2024-07-03,1,True
8601,2605,P,2024-06-09,0,True
8602,2605,AS,2024-06-12,0,True
8603,2605,D,2024-06-18,1,False
8604,2606,P,2024-06-15,0,True
8605,2606,AS,2024-06-18,0,True
8606,2606,D,2024-06-27,1,False
8607,2607,P,2024-06-29,0,True
8608,2607,AS,2024-07-01,1,True
8610,2608,P,2024-06-23,0,True
8611,2608,AS,2024-06-27,0,True
8612,2608,D,2024-07-04,1,False
8613,2609,P,2024-06-07,0,True
8614,2609,AS,2024-06-13,0,True
8615,2609,D,2024-06-28,1,False
8616,2610,P,2024-06-11,0,True
8617,2610,AS,2024-06-16,0,True
8618,2610,BR,2024-06-22,1,False
8619,2611,P,2024-06-07,0,True
8620,2611,BB,2024-06-09,0,True
8621,2611,AS,2024-06-22,0,True
8622,2611,D,2024-06-26,1,False
8623,2612,P,2024-06-17,0,True
8624,2612,BA,2024-06-22,0,True
8625,2612,AS,2024-06-24,1,True
8627,2613,P,2024-06-30,0,True
8628,2613,AS,2024-07-03,1,True
8630,2614,P,2024-06-14,0,True
8631,2614,AS,2024-06-18,0,True
8632,2614,D,2024-06-29,1,False
8633,2615,P,2024-07-02,1,True
8636,2616,P,2024-06-13,0,True
8637,2616,BB,2024-06-17,0,True
8638,2616,AS,2024-06-30,1,True
8640,2617,P,2024-06-17,0,True
8641,2617,BA,2024-06-21,0,True
8642,2617,AS,2024-06-24,1,True
8644,2618,P,2024-07-03,1,True
8649,2619,P,2024-06-05,0,True
8650,2619,BV,2024-06-08,0,True
8651,2619,AS,2024-06-17,0,True
8652,2619,D,2024-06-26,1,False
8653,2620,P,2024-06-22,0,True
8654,2620,BB,2024-06-23,1,True
8657,2621,P,2024-07-03,1,True
8660,2622,P,2024-06-13,0,True
8661,2622,AS,2024-06-18,0,True
8662,2622,D,2024-06-29,1,False
8663,2623,P,2024-06-23,0,True
8664,2623,AS,2024-06-27,0,True
8665,2623,D,2024-07-05,1,False
8666,2624,P,2024-06-05,0,True
8667,2624,BB,2024-06-08,0,True
8668,2624,BA,2024-06-30,0,True
8669,2624,AS,2024-07-01,1,True
8671,2625,P,2024-06-16,0,True
8672,2625,AS,2024-06-20,0,True
8673,2625,D,2024-06-26,1,False
8674,2626,P,2024-06-18,0,True
8675,2626,AS,2024-06-21,0,True
8676,2626,D,2024-06-28,1,False
8677,2627,P,2024-07-03,0,True
8678,2627,AS,2024-07-04,1,True
8680,2628,P,2024-06-09,0,True
8681,2628,BV,2024-06-14,0,True
8682,2628,AS,2024-06-15,0,True
8683,2628,BR,2024-06-24,1,False
8684,2629,P,2024-06-27,0,True
8685,2629,BB,2024-06-28,1,True
8688,2630,P,2024-06-27,0,True
8689,2630,AS,2024-06-29,1,True
8691,2631,P,2024-06-23,0,True
8692,2631,BB,2024-06-26,1,True
8696,2632,P,2024-06-29,0,True
8697,2632,AS,2024-07-03,1,True
8699,2633,P,2024-06-08,0,True
8700,2633,BA,2024-06-12,0,True
8701,2633,AS,2024-06-15,0,True
8702,2633,D,2024-06-29,1,False
8703,2634,P,2024-06-06,0,True
8704,2634,BA,2024-06-09,0,True
8705,2634,AS,2024-06-12,0,True
8706,2634,D,2024-06-18,1,False
8707,2635,P,2024-06-12,0,True
8708,2635,BA,2024-06-14,0,True
8709,2635,AS,2024-06-16,0,True
8710,2635,D,2024-06-27,1,False
8711,2636,P,2024-06-26,0,True
8712,2636,BR,2024-06-28,1,False
8713,2637,P,2024-06-28,0,True
8714,2637,BA,2024-07-02,1,True
8717,2638,P,2024-06-20,0,True
8718,2638,AS,2024-06-23,0,True
8719,2638,D,2024-07-03,1,False
8720,2639,P,2024-06-15,0,True
8721,2639,AS,2024-06-20,0,True
8722,2639,D,2024-06-21,1,False
8723,2640,P,2024-07-02,1,True
8726,2641,P,2024-06-06,0,True
8727,2641,AS,2024-06-09,0,True
8728,2641,D,2024-06-14,1,False
8729,2642,P,2024-07-01,0,True
8730,2642,AS,2024-07-05,1,True
8732,2643,P,2024-06-12,0,True
8733,2643,BA,2024-06-15,0,True
8734,2643,AS,2024-06-18,0,True
8735,2643,D,2024-06-24,1,False
8736,2644,P,2024-06-11,0,True
8737,2644,AS,2024-06-13,0,True
8738,2644,D,2024-06-21,1,False
8739,2645,P,2024-06-07,0,True
8740,2645,AS,2024-06-11,0,True
8741,2645,D,2024-06-20,1,False
8742,2646,P,2024-06-16,0,True
8743,2646,BA,2024-06-19,0,True
8744,2646,AS,2024-06-20,0,True
8745,2646,D,2024-06-23,1,False
8746,2647,P,2024-06-17,0,True
8747,2647,AS,2024-06-21,0,True
8748,2647,BR,2024-07-01,1,False
8749,2648,P,2024-06-29,0,True
8750,2648,AS,2024-06-30,1,True
8752,2649,P,2024-06-21,0,True
8753,2649,AS,2024-06-23,1,True
8755,2650,P,2024-07-04,1,True
8757,2651,P,2024-07-04,1,True
8760,2652,P,2024-06-30,0,True
8761,2652,BA,2024-07-02,1,True
8764,2653,P,2024-06-05,0,True
8765,2653,BZ,2024-06-06,0,True
8766,2653,BV,2024-06-22,0,True
8767,2653,BR,2024-07-05,1,False
8768,2654,P,2024-06-09,0,True
8769,2654,BV,2024-06-12,0,True
8770,2654,AS,2024-06-25,0,True
8771,2654,D,2024-06-28,1,False
8772,2655,P,2024-06-07,0,True
8773,2655,AS,2024-06-12,0,True
8774,2655,D,2024-06-21,1,False
8775,2656,P,2024-06-10,0,True
8776,2656,AS,2024-06-11,0,True
8777,2656,D,2024-06-13,1,False
